s,phi,g,inv_g2
0.0048000412402109298,0.25342180738957665,1.3211416191185681,0.57292958875218392
0.0048203313755234983,0.25446900494077324,1.3209520213824137,0.57309406701765009
0.0048406273362043423,0.25551620249196982,1.3207624236462594,0.57325861612162088
0.0048609291247625483,0.25656340004316641,1.3205728259101051,0.57342323610478108
0.0048812367437086413,0.257610597594363,1.3203832281739509,0.57358792700784433
0.0049015501955545892,0.25865779514555959,1.3201936304377966,0.57375268887155439
0.0049218694828138069,0.25970499269675623,1.3200040327016422,0.57391752173668331
0.004942194608001149,0.26075219024795282,1.3198144349654879,0.57408242564403278
0.0049625255736329152,0.26179938779914941,1.3196248372293335,0.57424740063443414
0.0049828627637064863,0.262846585350346,1.3194104936636957,0.57443399341041934
0.0050032065625711655,0.26389378290154258,1.3191961500980576,0.57462067714682041
0.0050235569734488738,0.26494098045273917,1.3189818065324197,0.5748074519027685
0.0050439139995636269,0.26598817800393582,1.3187674629667816,0.57499431773744369
0.0050642776441415368,0.2670353755551324,1.3185531194011437,0.57518127471007308
0.0050846479104108147,0.26808257310632899,1.3183387758355058,0.57536832287993289
0.0051050248016017699,0.26912977065752558,1.3181244322698678,0.57555546230634747
0.0051254083209468157,0.27017696820872217,1.3179100887042299,0.57574269304868875
0.0051457984716804673,0.27122416575991881,1.3176957451385918,0.57593001516637754
0.0051661952570393422,0.2722713633111154,1.3174814015729539,0.57611742871888261
0.0051865986802621692,0.27331856086231199,1.317267058007316,0.57630493376572134
0.0052070087445897813,0.27436575841350858,1.3170527144416779,0.57649253036645975
0.005227425453265125,0.27541295596470516,1.3168383708760401,0.57668021858071183
0.0052478488095332567,0.27646015351590175,1.316624027310402,0.57686799846814063
0.0052682788166413469,0.2775073510670984,1.3164096837447641,0.57705587008845716
0.0052887154778386795,0.27855454861829498,1.3161953401791262,0.57724383350142161
0.0053091587963766569,0.27960174616949157,1.3159809966134881,0.57743188876684293
0.0053296087755088017,0.28064894372068816,1.3157666530478502,0.57762003594457789
0.0053500654184907553,0.28169614127188475,1.3155523094822121,0.57780827509453325
0.0053705287285802806,0.28274333882308134,1.3153379659165743,0.57799660627666338
0.0053909987090372657,0.28379053637427798,1.3151236223509364,0.57818502955097251
0.005411475363123721,0.28483773392547457,1.3149092787852983,0.57837354497751348
0.005431958694103789,0.28588493147667116,1.3146949352196604,0.57856215261638755
0.0054524487052437388,0.28693212902786774,1.3144805916540223,0.57875085252774583
0.0054729453998119708,0.28797932657906433,1.3142662480883844,0.57893964477178772
0.0054934491921622792,0.28902652413026092,1.3140255634814173,0.5791517481373043
0.0055139604970777974,0.29007372168145756,1.3137848788744499,0.57936396808512935
0.0055344793186881723,0.29112091923265415,1.3135441942674828,0.57957630470071697
0.0055550056611260792,0.29216811678385074,1.3133035096605157,0.57978875806960051
0.0055755395285272272,0.29321531433504733,1.3130628250535483,0.58000132827739159
0.0055960809250303542,0.29426251188624392,1.3128221404465812,0.58021401540977957
0.0056166298547772348,0.2953097094374405,1.3125814558396141,0.58042681955253339
0.0056371863219126838,0.29635690698863715,1.3123407712326467,0.58063974079150016
0.005657750330584555,0.29740410453983374,1.3121000866256796,0.58085277921260547
0.0056783218849437459,0.29845130209103032,1.3118594020187124,0.58106593490185432
