# same schedule mapped to the ECG main.cpp convention
# V^m = -Vs^m cos(4 pi x/a) - Vl^m cos(2 pi x/a + phi^m),
# Vs^m = Vs/2, Vl^m = Vl/2, phi^m(s) = 3 pi/2 - phi(s), DECREASING.
# Pumps +a/cycle like the paper (the frame map is a pure translation;
# only an INCREASING phi^m drive, like the Vs3Vl3 run, pumps -a).
s,phi
0.243050171644,4.174129439070
0.243066842981,4.173082241518
0.243083455655,4.172035043967
0.243100009975,4.170987846416
0.243116506248,4.169940648865
0.243132944779,4.168893451314
0.243149325870,4.167846253762
0.243165649823,4.166799056211
0.243181916934,4.165751858660
0.243198127502,4.164704661109
0.243214281819,4.163657463558
0.243230380179,4.162610266006
0.243246423280,4.161563068455
0.243262411813,4.160515870904
0.243278346058,4.159468673353
0.243294226289,4.158421475802
0.243310052781,4.157374278250
0.243325825807,4.156327080699
0.243341545636,4.155279883148
0.243357212538,4.154232685597
0.243372826780,4.153185488046
0.243388388626,4.152138290495
0.243403898339,4.151091092943
0.243419356182,4.150043895392
0.243434762414,4.148996697841
0.243450117293,4.147949500290
0.243465421075,4.146902302739
0.243480674016,4.145855105187
0.243495876367,4.144807907636
0.243511028381,4.143760710085
0.243526130306,4.142713512534
0.243541182392,4.141666314983
0.243556184883,4.140619117431
0.243571138025,4.139571919880
0.243586042062,4.138524722329
0.243600897233,4.137477524778
0.243615703780,4.136430327227
0.243630462318,4.135383129675
0.243645173457,4.134335932124
0.243659837425,4.133288734573
0.243674454449,4.132241537022
0.243689024753,4.131194339471
0.243703548562,4.130147141919
0.243718026097,4.129099944368
0.243732457580,4.128052746817
0.243746843229,4.127005549266
0.243761183263,4.125958351715
0.243775477898,4.124911154163
0.243789727350,4.123863956612
0.243803931832,4.122816759061
0.243818091558,4.121769561510
0.243832206737,4.120722363959
0.243846277581,4.119675166407
0.243860304297,4.118627968856
0.243874287093,4.117580771305
0.243888226175,4.116533573754
0.243902121748,4.115486376203
0.243915974014,4.114439178651
0.243929783177,4.113391981100
0.243943549437,4.112344783549
0.243957272993,4.111297585998
0.243970954044,4.110250388447
0.243984593137,4.109203190895
0.243998190815,4.108155993344
0.244011747267,4.107108795793
0.244025262679,4.106061598242
0.244038737238,4.105014400691
0.244052171128,4.103967203139
0.244065564533,4.102920005588
0.244078917637,4.101872808037
0.244092230621,4.100825610486
0.244105503664,4.099778412935
0.244118736948,4.098731215383
