job_id=605828
array_job_id=605824
array_task_id=0
job_name=vs3n2st2
partition=epyc
node_list=cent
excluded_nodes=bar
workdir=/home/gyqyan/zexuan/ecg1d_code/1D_thouless_pumping
cpus_per_task=32
mem_per_node=16384
binary=./build/ecg1d_vs3_n2_dt001_staged_full
case_label=gauss_sigma0p750
mode=gauss
sigma=0.75
planning_estimate=staged local dt: shoulders dt/10, core dt/20, 277470 steps; 32-core benchmark gauss ~0.23 s/step near s=0.25
progress N=2 step 85500/277470 30.8% t=133.72996 eta_s=42100.3 E=-0.88465208 P=0.68295000 dP=-0.31670889 r12=7.25623538 Vg=0.00000305 norm=1.00000000 rank=19/256 sv_max=1.06e+04 resid=9.31e-02
progress N=2 step 85750/277470 30.9% t=133.85496 eta_s=42046.6 E=-0.88435022 P=0.68241738 dP=-0.31724151 r12=7.25302067 Vg=0.00000296 norm=1.00000000 rank=19/256 sv_max=1.06e+04 resid=9.28e-02
progress N=2 step 86000/277470 31.0% t=133.97996 eta_s=41992.7 E=-0.88404908 P=0.68187680 dP=-0.31778209 r12=7.24974331 Vg=0.00000290 norm=1.00000000 rank=19/256 sv_max=1.06e+04 resid=9.25e-02
progress N=2 step 86250/277470 31.1% t=134.10496 eta_s=41938.7 E=-0.88374845 P=0.68132891 dP=-0.31832998 r12=7.24638106 Vg=0.00000287 norm=1.00000000 rank=19/256 sv_max=1.06e+04 resid=9.24e-02
progress N=2 step 86500/277470 31.2% t=134.22996 eta_s=41880.9 E=-0.88344848 P=0.68077474 dP=-0.31888415 r12=7.24291502 Vg=0.00000289 norm=1.00000000 rank=19/256 sv_max=1.06e+04 resid=9.25e-02
progress N=2 step 86750/277470 31.3% t=134.35496 eta_s=41826.2 E=-0.88314915 P=0.68021560 dP=-0.31944329 r12=7.23933032 Vg=0.00000295 norm=1.00000000 rank=19/256 sv_max=1.06e+04 resid=9.31e-02
progress N=2 step 87000/277470 31.4% t=134.47996 eta_s=41771.6 E=-0.88285037 P=0.67965301 dP=-0.32000588 r12=7.23561674 Vg=0.00000305 norm=1.00000000 rank=19/256 sv_max=1.05e+04 resid=9.41e-02
progress N=2 step 87250/277470 31.4% t=134.60496 eta_s=41716.6 E=-0.88255230 P=0.67908852 dP=-0.32057037 r12=7.23176931 Vg=0.00000318 norm=1.00000000 rank=19/256 sv_max=1.04e+04 resid=9.57e-02
progress N=2 step 87500/277470 31.5% t=134.72996 eta_s=41661.8 E=-0.88225479 P=0.67852364 dP=-0.32113525 r12=7.22778864 Vg=0.00000333 norm=1.00000000 rank=19/256 sv_max=1.03e+04 resid=9.77e-02
progress N=2 step 87750/277470 31.6% t=134.85496 eta_s=41606.1 E=-0.88195796 P=0.67795979 dP=-0.32169910 r12=7.22368098 Vg=0.00000347 norm=1.00000000 rank=19/256 sv_max=1.03e+04 resid=1.00e-01
progress N=2 step 88000/277470 31.7% t=134.97996 eta_s=41551.5 E=-0.88166182 P=0.67739824 dP=-0.32226065 r12=7.21945770 Vg=0.00000361 norm=1.00000000 rank=19/256 sv_max=1.02e+04 resid=1.03e-01
progress N=2 step 88250/277470 31.8% t=135.10496 eta_s=41496.8 E=-0.88136628 P=0.67684011 dP=-0.32281878 r12=7.21513424 Vg=0.00000372 norm=1.00000000 rank=19/256 sv_max=1.02e+04 resid=1.07e-01
progress N=2 step 88500/277470 31.9% t=135.22996 eta_s=41439.6 E=-0.88107149 P=0.67628642 dP=-0.32337247 r12=7.21072864 Vg=0.00000380 norm=1.00000000 rank=19/256 sv_max=1.02e+04 resid=1.10e-01
progress N=2 step 88750/277470 32.0% t=135.35496 eta_s=41382.4 E=-0.88077734 P=0.67573807 dP=-0.32392082 r12=7.20625986 Vg=0.00000384 norm=1.00000000 rank=19/256 sv_max=1.02e+04 resid=1.13e-01
progress N=2 step 89000/277470 32.1% t=135.47996 eta_s=41325.8 E=-0.88048388 P=0.67519586 dP=-0.32446303 r12=7.20174606 Vg=0.00000383 norm=1.00000000 rank=19/256 sv_max=1.02e+04 resid=1.17e-01
progress N=2 step 89250/277470 32.2% t=135.60496 eta_s=41271.5 E=-0.88019116 P=0.67466041 dP=-0.32499848 r12=7.19720326 Vg=0.00000380 norm=1.00000000 rank=19/256 sv_max=1.03e+04 resid=1.19e-01
progress N=2 step 89500/277470 32.3% t=135.72996 eta_s=41217.4 E=-0.87989903 P=0.67413215 dP=-0.32552674 r12=7.19264434 Vg=0.00000374 norm=1.00000000 rank=19/256 sv_max=1.03e+04 resid=1.21e-01
progress N=2 step 89750/277470 32.3% t=135.85496 eta_s=41160.7 E=-0.87960764 P=0.67361126 dP=-0.32604764 r12=7.18807860 Vg=0.00000367 norm=1.00000000 rank=19/256 sv_max=1.04e+04 resid=1.22e-01
progress N=2 step 90000/277470 32.4% t=135.97996 eta_s=41102.2 E=-0.87931688 P=0.67309762 dP=-0.32656127 r12=7.18351183 Vg=0.00000360 norm=1.00000000 rank=19/256 sv_max=1.04e+04 resid=1.22e-01
progress N=2 step 90250/277470 32.5% t=136.10496 eta_s=41044.4 E=-0.87902677 P=0.67259089 dP=-0.32706801 r12=7.17894668 Vg=0.00000354 norm=1.00000000 rank=19/256 sv_max=1.05e+04 resid=1.21e-01
progress N=2 step 90500/277470 32.6% t=136.22996 eta_s=40988.5 E=-0.87873737 P=0.67209050 dP=-0.32756839 r12=7.17438331 Vg=0.00000351 norm=1.00000000 rank=19/256 sv_max=1.05e+04 resid=1.19e-01
